Location,Beds,Baths,Title,Added_Date,Price_thnds,Area_sqft
"Lake City Meadows, Lahore",5,6,"20 Marla Ultra Luxury German-Style Corner House For Sale Lake City Meadows (Ex-State Life Housing Society), Near DHA Phase 5 Lahore",Added: 2 weeks ago,67500000.0,5445.0
"DHA 9 Town - Block D, DHA 9 Town",3,4,The Lowest Price Beautifully Furnished 5 Marla House For Sale In DHA 9 Town,Added: 1 week ago,22500000.0,1361.25
"DHA Phase 5, DHA Defence",6,7,1 Kanal Fully Furnished Faisal Rasool Design Beautiful House For Sale With Full Basement In DHA Phase 5 On Back Of 70 Feet Road,Added: 1 week ago,135000000.0,5445.0
"Askari 10, Askari",3,4,A 3 Bedroom Luxurious Living Apartment in Askari 10 with Easy Instalments is Available for Sale,Added: 1 week ago,53000000.0,3049.2
"DHA Phase 8 - Block V, DHA Phase 8",6,6,"1 Kanal Basement House Is Available For sale In Phase 8, Block V, DHA Lahore",Added: 1 week ago,130000000.0,5445.0
"DHA Phase 8, DHA Defence",3,4,House Of 5 Marla For sale In DHA Phase 8,Added: 1 week ago,27000000.0,1361.25
"Model Town, Lahore",8,6,"3 Kanal Owner Build House Solid Construction, Main Road,16500 Square Feet Covered Area House For Sale In Model Town",Added: 21 hours ago,290000000.0,16335.0
"Johar Town, Lahore",5,6,1 Kanal Ultra Modern House For Sale Solid Construction Super Hot Location,Added: 21 hours ago,95000000.0,5445.0
"DHA Phase 7 - Block T, DHA Phase 7",5,6,1 KANAL HOUSE FOR SALE IN DHA PHASE 7 HOT LOCATION NEAR TO PARK CARREFOUR,Added: 2 days ago,75000000.0,5445.0
"DHA Phase 5, DHA Defence",3,3,5 Marla Modern House At Good Location in DHA Phase 5,Added: 2 days ago,25500000.0,1361.25
"Askari 11, Askari",4,5,Beautiful & Open View 12 Marla 4 Bed Flat On 5th Floor For Sale In Askari 11 Lahore,Added: 2 days ago,33000000.0,3267.0
"DHA 11 Rahbar Phase 1 - Block D, DHA 11 Rahbar Phase 1",5,6,10 MARLA HOUSE ON 50 FEET WIDE ROAD IN DHA PHASE 11 RAHBAR SECTOR 1 LAHORE IS FOR SALE,Added: 2 days ago,57500000.0,2722.5
"DHA Phase 6, DHA Defence",6,7,1 KANAL AESTHETICALLY DESIGNED BRAND NEW Full Basement HOUSE FOR SALE IN DHA PHASE 6 LAHORE,Added: 2 days ago,87500000.0,5445.0
"Heir, Lahore",3,4,"2.5 Marla Double-Storey House for Sale Saleh Colony, Heir Bedian Road",Added: 14 hours ago,5200000.0,680.625
"LDA Avenue, Lahore",6,6,10 Marla House For Sale In LDA Avenue 1 At Prime Location,Added: 14 hours ago,33000000.0,2722.5
"LDA Avenue - Block M, LDA Avenue",6,7,10 Marla House For Sale M Block,Added: 14 hours ago,37500000.0,2722.5
"DHA Phase 5 - Block K, DHA Phase 5",4,7,High-Return Investment | Like-New Bungalow DHA Phase 5 | Prime Location,Added: 14 hours ago,53500000.0,2722.5
"DHA Phase 8 - Ex Air Avenue, DHA Phase 8",4,7,Exclusive Brand New 10 Marla Home Near Park DHA Phase 8 Near Ring Road This Property Is Perfect For Both End Users And Investors Due To Its Excellent Location And Demand In DHA Phase 8.,Added: 14 hours ago,47500000.0,3267.0
"DHA Phase 7 - Block Y, DHA Phase 7",4,7,Full Basement Stunning Original Spanish 10 Marla Bungalow In DHA Phase 7 Prime Location & Modern Comforts With Basement,Added: 14 hours ago,47500000.0,2722.5
"Al Madina Avenue, Lahore",4,4,Book A House Of 5 Marla In Al Madina Avenue Al Madina Avenue,Added: 14 hours ago,16000000.0,1361.25
"DHA Phase 5, DHA Defence",4,6,Hot Deal! 5 Marla Beautiful Bungalow in DHA 5,Added: 14 hours ago,27500000.0,1361.25
"DHA Phase 6 - Block D, DHA Phase 6",5,6,25 MARLA CORNER FULLY FURNISHED ORIGINAL FAISAL RASOOL DEGSIN SOLAR INSTALLED LOOKING 2 KANAL WALKING DISTANCE TO PARK ORIGINAL PICS VISIT ANY TIME,Added: 2 weeks ago,190000000.0,6534.0
"DHA Phase 4, DHA Defence",4,5,100% Original Add 10 Marla Modern Design House In DHA Phase 4 near to gold crest mall,Added: 2 weeks ago,43500000.0,2722.5
,,,,,23000000.0,
"Johar Town Phase 2, Johar Town",5,6,12 Marla Brand New Luxury Spanish House All Original Picture Attached With Direct Meeting Available For Sale In Johar Town Phase 2 Near Emporium Mall And Canal Road,Added: 2 weeks ago,67500000.0,3267.0
"LDA Avenue, Lahore",6,6,MODERN DOUBLE HEIGHTED BEAUTIFUL HOUSE ON 60 FEET ROAD AVAILABLE FOR SALE IN LDA AVENUE LAHORE,Added: 2 weeks ago,47600000.0,2722.5
,,,,,12000000.0,
"LDA Avenue, Lahore",6,6,Buying A House In LDA Avenue?,Added: 2 weeks ago,40500000.0,2722.5
"DHA Phase 7, DHA Defence",4,5,10 Marla Modern Desighn House,Added: 1 week ago,55000000.0,2722.5
"DHA 9 Town, DHA Defence",4,5,Classic Design  House Is Available For sale In DHA 9 Town,Added: 1 week ago,25500000.0,1361.25
"DHA 11 Rahbar, Lahore",3,4,5 Marla Modern House Available For Sale In DHA 11 Rahber,Added: 1 week ago,24000000.0,1361.25
"DHA Phase 6 - Block C, DHA Phase 6",5,6,Get A 1 Kanal House For sale In DHA Phase 6 - Block C,Added: 1 week ago,180000000.0,5445.0
"DHA Phase 6 - Block N, DHA Phase 6",5,6,A 1 Kanal House Is Up For Grabs In DHA Defence,Added: 1 week ago,95000000.0,5445.0
"Airline Housing Society, Lahore",6,7,10 Marla Brand New Pair Luxury House for SALE in Airline Society Hot Location,Added: 21 hours ago,46500000.0,2722.5
"DHA Phase 4 - Block KK, DHA Phase 4",4,5,"Ultra-Modern Elevation House with Basement for Sale in DHA Lahore Phase 4 KK Block Prime Location Near Ring Road & Y Block, 5 Beds with Attached Baths, Top-Notch Interior & A+++ Construction at Reasonable 6.75 (Negotiable)",Added: 21 hours ago,67500000.0,2450.25
"Bahria Nasheman, Lahore",3,3,5 MARLA BRAND NEW HOUSE FOR SALE IN BAHRIA NASHEMAN FEROZPUR ROAD LAHORE,Added: 2 days ago,16000000.0,1361.25
"Bahria Nasheman, Lahore",3,3,5 Marla Ultra Modern Design House Available For Sale At The Hot Location of Bahria Nasheman Lahore,Added: 2 days ago,17000000.0,1361.25
"Askari 11, Askari",3,4,10 MARLA 3 BEDROOM FLAT AVAILBLE FOR SALE IN ASKARI 11 LAHORE,Added: 2 days ago,24500000.0,2722.5
"DHA Phase 8 - Block V, DHA Phase 8",5,6,"100% Original Add, On 7O Feet Road A Brand New Elegant Bungalow For Sale",Added: 2 days ago,99000000.0,5445.0
"DHA Phase 6, DHA Defence",5,6,ONE KANAL FULL BASEMENT WITH POOL FURNISHED NEAR TO PARK AND RAYA FAIRWAYS,Added: 2 days ago,260000000.0,5445.0
"Al Madina Avenue, Lahore",4,4,"In Al Madina Avenue Of Al Madina Avenue, A 3 Marla House Is Available",Added: 14 hours ago,9700000.0,816.75
"DHA Phase 7, DHA Defence",3,4,MOST REASONABLE PRICE BUNGALOW,Added: 14 hours ago,26400000.0,1361.25
"DHA Phase 7, DHA Defence",3,4,HALL IN BASEMENT DESIGNER VILLA,Added: 14 hours ago,24500000.0,1361.25
"DHA 9 Town, DHA Defence",3,4,5-MARLA BRAND NEW BUNGALOW IS AVAILABLE FOR SALE IN THE BEST BLOCK OF PHASE 9 TOWN DHA LAHORE.,Added: 14 hours ago,32500000.0,1361.25
"Allama Iqbal Town - Jahanzeb Block, Allama Iqbal Town",4,4,Triple Storey 3 Marla House For Sale In Allama Iqbal Town - Jahanzeb Block Lahore,Added: 14 hours ago,18000000.0,816.75
"Allama Iqbal Town, Lahore",5,5,Corner House Of 11 Marla In Allama Iqbal Town For Sale,Added: 14 hours ago,52500000.0,2994.75
"DHA Phase 6 - Block M, DHA Phase 6",6,6,Near To Raya | Luxury 1 Kanal Brand New House For Sale In Dha Phase 6 | Fully Furnished | Fully Basement,Added: 14 hours ago,247000000.0,5445.0
"DHA Phase 4 - Block CC, DHA Phase 4",6,6,1 Kanal Luxury Brand New Full Basement Furnished Corner House For Sale In Dha Phase 4 | Swimming Pool,Added: 14 hours ago,169000000.0,5445.0
"Lake City, Raiwind Road",3,4,Park Facing 5 Marla House Available For Sale In Lake City Raiwind Road Lahore,Added: 2 weeks ago,21000000.0,1361.25
"Bahria Orchard Phase 2, Bahria Orchard",3,3,5 Marla Brand New House Available For Sale In Bahria Orchard Raiwind Road Lahore,Added: 2 weeks ago,16399999.999999998,1361.25
,,,,,28800000.0,
"Lake City - Sector M7 - Block B, Lake City - Sector M-7",4,5,5 Marla Slightly Used M7b House For Sale on Prime Location in Lake City,Added: 2 weeks ago,24400000.0,1361.25
"Lake City - Sector M-7B, Lake City",4,5,Levish 5 Marla Brand New House For Sale In Lake City Raiwind Road Lahore,Added: 2 weeks ago,31000000.0,1361.25
,,,,,15700000.0,
"DHA 11 Rahbar Phase 2, DHA 11 Rahbar",3,4,5 Marla Brand New Ultra Modern Design House For Sale In DHA RAHBAR Phase 11 Sector 2,Added: 2 weeks ago,23000000.0,1361.25
"Lake City Meadows, Lahore",5,6,1 Kanal House At Prime Location,Added: 1 week ago,57000000.0,5445.0
"Al-Kabir Town - Phase 2, Al-Kabir Town",4,4,3 Marla Brand New House Prime Location Available For Sale In Al Kabir Town Phase-2,Added: 1 week ago,13000000.0,816.75
"LDA Avenue - Block J, LDA Avenue",6,6,10 Marla House Up For sale In LDA Avenue - Block J,Added: 1 week ago,48000000.0,2722.5
"Low Cost - Block C, Low Cost Sector",3,4,BEST OPERTUINTY FOR INVESTMENT 5MARLA HOUSE FOR SALE RENTAL INCOME 65K MORE DETAILS CONTACT ME,Added: 1 week ago,15500000.0,1361.25
"DHA 9 Town, DHA Defence",3,4,Looking for a Fresh Start? Your 5 Marla Dream Home is Here Near By Dolmen Mall.,Added: 1 week ago,21500000.0,1361.25
"Al-Kabir Town - Phase 2, Al-Kabir Town",4,5,3 Marla Brand New House For Sale In Al Kabir Town,Added: 21 hours ago,10400000.0,816.75
"Al-Kabir Phase 2 - Block E, Al-Kabir Town - Phase 2",4,5,3 Marla Brand New House For Sale In E Block Al Kabir Town Lahore,Added: 21 hours ago,10500000.0,816.75
"Valencia - Block J, Valencia Housing Society",5,6,10 MARLA VERY REASONABLE PRICE HOUSE,Added: 2 days ago,30000000.0,2722.5
"DHA Phase 7 - Block T, DHA Phase 7",6,7,1 Kanal Brand New Modern Design Lavish House For Sale In DHA | For Discounted Price And Original Pictures,Added: 2 days ago,77500000.0,5445.0
"DHA Phase 6 - Block K, DHA Phase 6",5,7,1 Kanal Classic Bungalow For Sale In DHA Lahore Prime Location Luxury House,Added: 2 days ago,112500000.0,5445.0
"DHA Phase 5 - Block K, DHA Phase 5",5,7,Corner 22 Marla Luxury 1 Kanal House for Sale in DHA Lahore Classic Design Bungalow,Added: 2 days ago,117500000.0,5989.5
"DHA 9 Town - Block C, DHA 9 Town",3,5,Rare Option: 6.5 Marla Corner Bungalow in DHA,Added: 2 days ago,28500000.0,1905.75
"DHA Phase 5 - Block D, DHA Phase 5",3,3,5 Marla Fully Renovated A to Z Like a Brand New House for Sale in Dha Phase 5 | Prime Location | Near To IMC Hospital And Kids Campus |,Added: 14 hours ago,35500000.0,1361.25
"DHA Phase 5, DHA Defence",4,5,10 Marla House In Very Reasonable Price In Dha Phase 5 | At Prime Location,Added: 14 hours ago,45500000.0,2722.5
"DHA 9 Town - Block A, DHA 9 Town",3,4,05 MARLA ELEGANT AND FULLY MAINTAINED SUPER HOT LOCATED BUNGALOW IS AVAILABLE IN THE BEST BLOCK OF DHA LAHORE.,Added: 14 hours ago,23500000.0,1361.25
"DHA 9 Town - Block D, DHA 9 Town",3,4,05 MARLA ELEGANT AND FULLY MAINTAINED SUPER HOT LOCATED BUNGALOW IS AVAILABLE IN THE BEST BLOCK OF DHA LAHORE.,Added: 14 hours ago,22000000.0,1361.25
"DHA 9 Town - Block A, DHA 9 Town",3,4,SEMI FURNISHED 05 MARLA ELEGANT AND FULLY MAINTAINED SUPER HOT LOCATED BUNGALOW IS AVAILABLE IN THE BEST BLOCK OF DHA LAHORE.,Added: 14 hours ago,25500000.0,1361.25
"DHA 9 Town - Block C, DHA 9 Town",3,4,SEMI FURNISHED WITH 5KVA SOLAR 5 MARLA ELEGANT AND FULLY MAINTAINED SUPER HOT LOCATED BUNGALOW IS AVAILABLE IN THE BEST BLOCK OF DHA LAHORE.,Added: 14 hours ago,26000000.0,1361.25
"DHA 9 Town - Block A, DHA 9 Town",3,4,SEMI FURNISHED 05 MARLA ELEGANT AND FULLY MAINTAINED SUPER HOT LOCATED BUNGALOW IS AVAILABLE IN THE BEST BLOCK OF DHA LAHORE.,Added: 14 hours ago,26000000.0,1361.25
"Allama Iqbal Town - Karim Block, Allama Iqbal Town",5,5,Best Options For House Is Available For sale In Allama Iqbal Town - Karim Block,Added: 14 hours ago,58000000.0,2722.5
"DHA 9 Town, DHA Defence",3,4,Fully Furnished 5 Marla Magnificent Bungalow For Sale In Phase 9 Town DHA Lahore,Added: 2 weeks ago,22000000.0,1361.25
"Park View City - Tulip Overseas, Park View City",4,4,5 Marla Brand New House For Sale Direct Meeting With Owner In Parkview City Lahore,Added: 2 weeks ago,23000000.0,1361.25
,,,,,23000000.0,
"Lake City Meadows, Lahore",5,6,Brand New Ultra Modern House For Sale,Added: 2 weeks ago,74500000.0,5445.0
"DHA 11 Rahbar Phase 2, DHA 11 Rahbar",3,3,5 MARLA BRAND NEW ULTRA MODERN DESIGN HOUSE FOR SALE IN DHA RAHBER,Added: 2 weeks ago,23000000.0,1361.25
,,,,,9750000.0,
"Central Park - Block AA, Central Park Housing Scheme",4,4,Prime Location Central Park - Block AA House Sized 5 Marla,Added: 2 weeks ago,24000000.0,1361.25
"Pak Arab Housing Society, Lahore",3,4,5 MARLA LUXURY HOUSE FOR SALE,Added: 1 week ago,28000000.0,1361.25
"Khayaban-e-Amin - Block L, Khayaban-e-Amin",3,4,NEWLY CONSTRUCTED DESIGNER HOUSE WITH BEAUTIFUL GLASS WORK AND BALCONY,Added: 1 week ago,18500000.0,1361.25
"Khayaban-e-Amin - Block N, Khayaban-e-Amin",3,3,STUNNING MASTERPIECE IN KHAYABAN E AMIN MODREN LIVING ELEGANTHOUSE FOR SALE,Added: 1 week ago,18500000.0,1361.25
"Askari 10 - Sector F, Askari 10",5,6,20 Marla House WITH EXTRA LAND HOUSE Available For Sale In Askari 10 Sector F,Added: 1 week ago,110000000.0,5445.0
"Bahria Town - Block DD, Bahria Town - Sector D",5,6,10 Marla Fully Furnished House Available For Sale In Sector D Block DD Bahria Town Lahore,Added: 1 week ago,46000000.0,2722.5
"DHA Phase 7, DHA Defence",5,6,1 KANAL BRAND NEW MODERN DESIGNER HOUSE FOR SALE,Added: 21 hours ago,80000000.0,5445.0
"Bahria Town - Sector C, Bahria Town",2,2,2 Bed Ready To Move Apartment Available For Sale In Sector C Bahria Town Lahore,Added: 22 hours ago,12500000.0,980.1
"Lahore Medical Housing Society, Lahore",4,6,4.5 Marla House For Sale In Ali Alam Block Lahore Medical Housing Scheme Lahore,Added: 2 days ago,16500000.0,1225.125
"OPF Housing Scheme, Lahore",3,3,2.5 Marla Brand New House For Sale TnT Housing Society,Added: 2 days ago,13000000.0,680.625
"Johar Town Phase 2 - Block H3, Johar Town Phase 2",1,1,Fully Furnished Sale Apartment Near Canal Emporium Expo Center,Added: 2 days ago,4700000.0,544.5
"Formanites Housing Scheme, Lahore",4,5,"10 Marla Full House For Sale In Formanites Housing Society, Near DHA Phase-5 Lahore",Added: 2 days ago,30000000.0,2722.5
"Park View City - Topaz Extension Block, Park View City",4,7,ABF ASSOCIATES OFFERS 5 MARLA BRAND NEW HOUSEPRIME LOCATION FOR SALE,Added: 2 days ago,23000000.0,1361.25
"Allama Iqbal Town - Zeenat Block, Allama Iqbal Town",3,3,Brand New 3 Marla House For sale In Allama Iqbal Town - Zeenat Block Lahore,Added: 15 hours ago,19500000.0,816.75
"Park View City, Lahore",4,5,3 Years Installment Plan Luxury 5 Marla Brand New House In Park View City Lahore,Added: 15 hours ago,16000000.0,1361.25
"Lake City, Raiwind Road",2,2,Fully Furnished 2 Bedroom Luxury Townhouse - Booking with 10 Lac ONLY!!,Added: 15 hours ago,8569000.0,1089.0
"Park View City, Lahore",4,5,3 Years Instalments Plan 5 Marla Brand New House For Sale In Park View City,Added: 15 hours ago,16500000.0,1361.25
"Park View City, Lahore",5,6,3 Years Installments Plan 10 Marla Brand New House For Sale In Park View City,Added: 15 hours ago,31500000.0,2722.5
"Askari 10, Askari",3,3,Premium 3 Bedroom Luxury Apartment For Sale,Added: 15 hours ago,25000000.0,2722.5
"Lake City, Raiwind Road",2,2,Furnished 2 Bedroom Luxury Townhouses On Easy Installment - Affordable Living,Added: 15 hours ago,7892000.0,1089.0
"Park View City, Lahore",4,5,3 Years Installment Plan Luxury 5 Marla Brand New House In Park View City Lahore,Added: 15 hours ago,16500000.0,1361.25
"DHA Phase 5 - Block C, DHA Phase 5",6,7,DHA PHASE 5 SUPER DUPER FULL FURNISHED BUNGALOW CUTE OPTION FOR SALE,Added: 2 weeks ago,350000000.0,10890.0
"Lake City - Sector M7 - Block B, Lake City - Sector M-7",4,5,Park Facing 5 Marla Renovated House For Sale In Lake City Raiwind Road Lahore,Added: 2 weeks ago,21000000.0,1361.25
,,,,,28800000.0,
"Valencia Housing Society, Lahore",6,6,1 Kanal Brand New Ultra Modern Design House For Sale In Valencia Town Lahore,Added: 2 weeks ago,96000000.0,5445.0
"LDA Avenue - Block J, LDA Avenue",6,6,BRAND NEW HOUSE FOR SALE IN LDA J BLOCK,Added: 2 weeks ago,36500000.0,2722.5
,,,,,25200000.0,
"Lake City - Sector M-7B, Lake City",4,5,5 Marla Brand New House For Sale In Lake City Raiwind Road Lahore,Added: 2 weeks ago,27900000.0,1361.25
"Al-Kabir Town - Downtown, Al-Kabir Town",1,,471 Square Feet 1 Bedroom Apartment Is Available For Sale In Al-Kabir Town Downtown Lahore,Added: 1 week ago,7065000.000000001,571.725
"Al-Kabir Town, Raiwind Road",,,Studio Apartment Available For Sale On Easy Installment Plan At Downtown Commercial Al Kabir Town Raiwind Road Lahore,Added: 1 week ago,6000000.0,490.05
"DHA Phase 7 - Block Q, DHA Phase 7",6,6,House Of 1 Kanal Available In DHA Phase 7 - Block Q,Added: 1 week ago,115000000.0,5445.0
"Airport Road, Lahore",3,4,8 MARLA BEAUTIFUL HOUSE AVAILABLE FOR SALE IN DIVINE HOMES,Added: 1 week ago,29000000.0,2178.0
"Khuda Buksh Colony, Cantt",2,3,3 MARLA LUXURY HOUSE FOR SALE IN KHUDA BUKHSH COLONY,Added: 1 week ago,14000000.0,816.75
"Park View City, Lahore",5,6,3 Years Installment Plan Luxury 10 Marla Brand New House In Park View City Lahore,Added: 22 hours ago,30000000.0,2722.5
"Bahria Town - Block AA, Bahria Town - Sector D",3,4,5 MARLA DESIGNER HOUSE FOR SALE IN AA BLOCK SECTOR D BAHRIA TOWN LAHORE,Added: 22 hours ago,25000000.0,1361.25
"Nadirabad, Cantt",,,ABF ASSOCIATES OFFERS 3 MARLA HOUSE FOR SALE IDEAL FOR LOW BUGET,Added: 2 days ago,11000000.0,816.75
"Bahria Town - Sector E, Bahria Town",5,5,Bahria Town - Sector E House Sized 1 Kanal Is Available,Added: 2 days ago,55000000.0,5445.0
"Bahria Town - Sector E, Bahria Town",5,5,10 Marla Spacious House Available In Bahria Town - Sector E For sale,Added: 2 days ago,35000000.0,2722.5
"DHA Phase 6, DHA Defence",5,6,Luxury Fully Furnished 1 Kanal House For Sale In DHA Phase 6 Prime Location,Added: 2 days ago,100000000.0,5445.0
"Pak Arab Housing Society Phase 1, Pak Arab Housing Society",3,4,5 Marla House for Sale in Pak Arab Housing Scheme | Gas & Electricity Available | Prime Location,Added: 2 days ago,28000000.0,1361.25
"Park View City, Lahore",5,6,3 Years Installment Plan Luxury 10 Marla Brand New House In Park View City Lahore,Added: 15 hours ago,31500000.0,2722.5
"Askari 10, Askari",4,5,4 Bedroom Apartment For Sale - Reasonable Price,Added: 15 hours ago,26000000.0,3267.0
"Askari 11, Askari",3,3,3 Bedroom Apartment For Sale - Reasonable Price,Added: 15 hours ago,22500000.0,2722.5
"Askari 11, Askari",4,4,4 Bedroom Apartment For Sale - Reasonable Price,Added: 15 hours ago,24500000.0,3267.0
"Goldcrest Mall & Residency, DHA Phase 4",,1,Studio Apartment For Sale in Goldcrest Mall & Residency - Reasonable Price,Added: 15 hours ago,18000000.0,680.625
"Defence Raya, DHA Defence",1,1,1 Bed Apartment For Sale On In Defence Raya - Reasonable Price.,Added: 15 hours ago,24000000.0,1170.675
"Defence Raya, DHA Defence",3,4,"3 Bedroom Spacious Apartment For Sale - Main Boulevard, Corner & Raya View",Added: 15 hours ago,90000000.0,2668.05
"Askari 10, Askari",4,4,4 Bedroom Apartment For Sale - Reasonable Price,Added: 15 hours ago,25000000.0,3512.025
"Formanites Housing Scheme, Lahore",3,4,3 Beds 5 Marla Double Storey Brand New House For Sale Formanites Housing Scheme Lahore.,Added: 2 weeks ago,17000000.0,1361.25
"Al-Kabir Town - Phase 2, Al-Kabir Town",4,5,3 Marla Brand New House For Sale In Al Kabir Town Phase 2,Added: 2 weeks ago,13000000.0,816.75
,,,,,28800000.0,
"Valencia Housing Society, Lahore",6,7,Prime Location! 1 Kanal Brand New Luxury Corner House | Close To Valencia Town,Added: 2 weeks ago,67500000.0,5445.0
"Lake City - Sector M-2, Lake City",7,7,With Basement & Modern Design 1 Kanal Lavish House for Sale In Lake City Raiwind Road Lahore,Added: 2 weeks ago,85000000.0,5445.0
,,,,,42200000.0,
"Shadab Garden, Lahore",3,3,3 Marla 24 Ft Big Front House at Shadab Garden Lahore,Added: 2 weeks ago,11500000.0,816.75
"Bahria Orchard Phase 4 - Block G5, Bahria Orchard Phase 4",4,4,5 Marla Jasmine Home For Sale,Added: 1 week ago,13899999.999999998,1361.25
"Model Town - Block M, Model Town",5,5,"Brand New 10 Marla Corner House for Sale with Double Gate and 2-Car Parking in Model Town Extension M Block, Lahore",Added: 1 week ago,60000000.0,2722.5
